replicon	Assembly	Accession	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp	GCF_045927365.1	NZ_CP064646.1	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_112	csm5gr7_III-A_4	112	CasFinder/CAS_Class1-Subtype-III-A	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_6	1	1	1	9	1	csm5gr7_III-A_2	mandatory	341	4.2e-11	38.2	0.471	0.534	3	184	NA	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_7,GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_8	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp	GCF_045927365.1	NZ_CP064646.1	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_113	csm4gr5_III-A_3	113	CasFinder/CAS_Class1-Subtype-III-A	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_6	1	1	1	9	1	csm4gr5_III-A_3	mandatory	303	1.7e-51	171.1	0.971	0.987	3	301	NA	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_7,GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_8	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp	GCF_045927365.1	NZ_CP064646.1	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_114	csm3gr7_III-A_1	114	CasFinder/CAS_Class1-Subtype-III-A	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_6	1	1	1	9	1	csm3gr7_III-A_1	mandatory	215	2.7e-84	278.1	0.991	0.953	4	208	NA	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_7,GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_8	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp	GCF_045927365.1	NZ_CP064646.1	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_115	csm2gr11_III-A_1	115	CasFinder/CAS_Class1-Subtype-III-A	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_6	1	1	1	9	1	csm2gr11_III-A_15	mandatory	142	2.3e-26	88.4	1	0.676	43	138	NA	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_7,GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_8	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp	GCF_045927365.1	NZ_CP064646.1	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_116	cas10_III-A_1	116	CasFinder/CAS_Class1-Subtype-III-A	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_6	1	1	1	9	1	cas10_III-A_1	mandatory	758	3.2e-214	709	0.998	0.844	7	646	NA	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_7,GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_8	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp	GCF_045927365.1	NZ_CP064646.1	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_117	cas2_I_II_III_IV_V_VI_1	117	CasFinder/CAS_Class1-Subtype-III-A	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_6	1	1	1	9	1	cas2_I_II_III_IV_V_VI_5	accessory	102	8.8e-28	92.4	0.989	0.931	1	95	NA	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_7,GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_8	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp	GCF_045927365.1	NZ_CP064646.1	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_118	cas1_I_II_III_IV_V_VI_5	118	CasFinder/CAS_Class1-Subtype-III-A	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_6	1	1	1	9	1	cas1_I_II_III_IV_V_VI_10	accessory	302	8.4e-97	319.4	0.996	0.917	3	279	NA	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_7,GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_8	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp	GCF_045927365.1	NZ_CP064646.1	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_125	RM__Type_I_S_04	125	defense-finder-models/RM/RM/RM_Type_I	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_RM_Type_I_5	1	1	1	3	1	RM__Type_I_S_01	mandatory	382	4.7e-25	84.4	0.651	0.817	69	380	NA	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_PrrC_4	RM	RM_Type_I	Defense
GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp	GCF_045927365.1	NZ_CP064646.1	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_126	RM__Type_I_MTases_FAM_0	126	defense-finder-models/RM/RM/RM_Type_I	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_RM_Type_I_5	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	519	3e-180	596.2	0.992	0.979	7	514	NA	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_PrrC_4	RM	RM_Type_I	Defense
GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp	GCF_045927365.1	NZ_CP064646.1	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_128	RM__Type_I_REases_FAM_0.einsi_trimmed	128	defense-finder-models/RM/RM/RM_Type_I	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_RM_Type_I_5	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	931	3.6e-192	637	0.93	0.973	1	906	NA	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_PrrC_4	RM	RM_Type_I	Defense
GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp	GCF_045927365.1	NZ_CP064646.1	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_129	Nhi__Nhi	129	defense-finder-models/DefenseFinder/Nhi/Nhi	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_Nhi_2	1	1	1	1	1	Nhi__Nhi	mandatory	607	1.9e-173	573.2	0.998	0.806	1	489	NA		Nhi	Nhi	Defense
GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp	GCF_045927365.1	NZ_CP064646.1	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_131	SEFIR__bSEFIR	131	defense-finder-models/DefenseFinder/SEFIR/SEFIR	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_SEFIR_3	1	1	1	1	1	SEFIR__bSEFIR	mandatory	440	1.3e-66	221.7	0.845	0.991	1	436	NA		SEFIR	SEFIR	Defense
GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp	GCF_045927365.1	NZ_CP064646.1	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_133	AbiJ__AbiJ	133	defense-finder-models/DefenseFinder/AbiJ/AbiJ	GCF_045927365.1_NZ_CP064646.1_dnaA0_rlmHplus1Mbp_AbiJ_1	1	1	1	1	1	AbiJ__AbiJ	mandatory	267	1.9e-11	39.6	0.613	0.693	77	261	NA		AbiJ	AbiJ	Defense
GCF_045927375.1_NZ_CP064471.1_dnaA0_rlmHplus1Mbp	GCF_045927375.1	NZ_CP064471.1	GCF_045927375.1_NZ_CP064471.1_dnaA0_rlmHplus1Mbp_53	RM__Type_I_MTases_FAM_0	53	defense-finder-models/RM/RM/RM_Type_I	GCF_045927375.1_NZ_CP064471.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	505	6.4e-182	601.8	0.979	0.984	6	502	NA	GCF_045927375.1_NZ_CP064471.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_045927375.1_NZ_CP064471.1_dnaA0_rlmHplus1Mbp	GCF_045927375.1	NZ_CP064471.1	GCF_045927375.1_NZ_CP064471.1_dnaA0_rlmHplus1Mbp_54	RM__Type_I_S_06	54	defense-finder-models/RM/RM/RM_Type_I	GCF_045927375.1_NZ_CP064471.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_S_01	mandatory	421	3e-48	160.7	0.736	0.967	3	409	NA	GCF_045927375.1_NZ_CP064471.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_045927375.1_NZ_CP064471.1_dnaA0_rlmHplus1Mbp	GCF_045927375.1	NZ_CP064471.1	GCF_045927375.1_NZ_CP064471.1_dnaA0_rlmHplus1Mbp_55	RM__Type_I_REases_FAM_0.einsi_trimmed	55	defense-finder-models/RM/RM/RM_Type_I	GCF_045927375.1_NZ_CP064471.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1040	2.9e-256	849.2	0.993	0.978	4	1020	NA	GCF_045927375.1_NZ_CP064471.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_045927375.1_NZ_CP064471.1_dnaA0_rlmHplus1Mbp	GCF_045927375.1	NZ_CP064471.1	GCF_045927375.1_NZ_CP064471.1_dnaA0_rlmHplus1Mbp_287	RloC__RloC	287	defense-finder-models/DefenseFinder/RloC/RloC	GCF_045927375.1_NZ_CP064471.1_dnaA0_rlmHplus1Mbp_RloC_1	1	1	1	1	1	RloC__RloC	mandatory	848	9.4e-95	314.6	0.974	0.901	78	841	NA		RloC	RloC	Defense
GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp	GCF_045929835.1	NZ_CP064489.1	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_50	AbiJ__AbiJ	50	defense-finder-models/DefenseFinder/AbiJ/AbiJ	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_AbiJ_1	1	1	1	1	1	AbiJ__AbiJ	mandatory	267	2e-11	39.6	0.613	0.693	77	261	NA		AbiJ	AbiJ	Defense
GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp	GCF_045929835.1	NZ_CP064489.1	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_52	SEFIR__bSEFIR	52	defense-finder-models/DefenseFinder/SEFIR/SEFIR	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_SEFIR_3	1	1	1	1	1	SEFIR__bSEFIR	mandatory	440	1.3e-66	221.7	0.845	0.991	1	436	NA		SEFIR	SEFIR	Defense
GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp	GCF_045929835.1	NZ_CP064489.1	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_54	Nhi__Nhi	54	defense-finder-models/DefenseFinder/Nhi/Nhi	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_Nhi_2	1	1	1	1	1	Nhi__Nhi	mandatory	607	1.9e-173	573.2	0.998	0.806	1	489	NA		Nhi	Nhi	Defense
GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp	GCF_045929835.1	NZ_CP064489.1	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_55	RM__Type_I_REases_FAM_0.einsi_trimmed	55	defense-finder-models/RM/RM/RM_Type_I	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_RM_Type_I_5	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	931	3.6e-192	637	0.93	0.973	1	906	NA	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_PrrC_4	RM	RM_Type_I	Defense
GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp	GCF_045929835.1	NZ_CP064489.1	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_57	RM__Type_I_MTases_FAM_0	57	defense-finder-models/RM/RM/RM_Type_I	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_RM_Type_I_5	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	519	3e-180	596.2	0.992	0.979	7	514	NA	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_PrrC_4	RM	RM_Type_I	Defense
GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp	GCF_045929835.1	NZ_CP064489.1	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_58	RM__Type_I_S_04	58	defense-finder-models/RM/RM/RM_Type_I	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_RM_Type_I_5	1	1	1	3	1	RM__Type_I_S_01	mandatory	382	4.7e-25	84.4	0.651	0.817	69	380	NA	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_PrrC_4	RM	RM_Type_I	Defense
GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp	GCF_045929835.1	NZ_CP064489.1	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_65	cas1_I_II_III_IV_V_VI_5	65	CasFinder/CAS_Class1-Subtype-III-A	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_6	1	1	1	9	1	cas1_I_II_III_IV_V_VI_10	accessory	302	8.5e-97	319.4	0.996	0.917	3	279	NA	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_7,GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_8	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp	GCF_045929835.1	NZ_CP064489.1	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_66	cas2_I_II_III_IV_V_VI_1	66	CasFinder/CAS_Class1-Subtype-III-A	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_6	1	1	1	9	1	cas2_I_II_III_IV_V_VI_5	accessory	102	8.9e-28	92.4	0.989	0.931	1	95	NA	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_7,GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_8	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp	GCF_045929835.1	NZ_CP064489.1	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_67	cas10_III-A_1	67	CasFinder/CAS_Class1-Subtype-III-A	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_6	1	1	1	9	1	cas10_III-A_1	mandatory	758	1.4e-213	706.9	0.998	0.844	7	646	NA	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_7,GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_8	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp	GCF_045929835.1	NZ_CP064489.1	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_68	csm2gr11_III-A_1	68	CasFinder/CAS_Class1-Subtype-III-A	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_6	1	1	1	9	1	csm2gr11_III-A_15	mandatory	142	2.3e-26	88.4	1	0.676	43	138	NA	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_7,GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_8	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp	GCF_045929835.1	NZ_CP064489.1	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_69	csm3gr7_III-A_1	69	CasFinder/CAS_Class1-Subtype-III-A	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_6	1	1	1	9	1	csm3gr7_III-A_1	mandatory	215	2.7e-84	278.1	0.991	0.953	4	208	NA	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_7,GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_8	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp	GCF_045929835.1	NZ_CP064489.1	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_70	csm4gr5_III-A_3	70	CasFinder/CAS_Class1-Subtype-III-A	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_6	1	1	1	9	1	csm4gr5_III-A_3	mandatory	303	1.7e-51	171.1	0.971	0.987	3	301	NA	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_7,GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_8	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp	GCF_045929835.1	NZ_CP064489.1	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_71	csm5gr7_III-A_4	71	CasFinder/CAS_Class1-Subtype-III-A	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_6	1	1	1	9	1	csm5gr7_III-A_2	mandatory	341	1.3e-12	43.2	0.471	0.534	3	184	NA	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_7,GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_8	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp	GCF_045929835.1	NZ_CP064489.1	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_72	csm6_III_2	72	CasFinder/CAS_Class1-Subtype-III-A	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_6	1	1	1	9	1	csm6_III_2	accessory	423	1e-171	566.4	1	0.853	61	421	NA	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_7,GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_8	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp	GCF_045929835.1	NZ_CP064489.1	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_73	cas6_I_II_III_IV_V_VI_7	73	CasFinder/CAS_Class1-Subtype-III-A	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_6	1	1	1	9	1	cas6_I_II_III_IV_V_VI_15	accessory	245	2.6e-28	95.6	0.99	0.816	42	241	NA	GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_7,GCF_045929835.1_NZ_CP064489.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_8	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_045929845.1_NZ_CP064494.1_dnaA0_rlmHplus1Mbp	GCF_045929845.1	NZ_CP064494.1	GCF_045929845.1_NZ_CP064494.1_dnaA0_rlmHplus1Mbp_50	AbiJ__AbiJ	50	defense-finder-models/DefenseFinder/AbiJ/AbiJ	GCF_045929845.1_NZ_CP064494.1_dnaA0_rlmHplus1Mbp_AbiJ_1	1	1	1	1	1	AbiJ__AbiJ	mandatory	267	1.9e-11	39.6	0.613	0.693	77	261	NA	NA	AbiJ	AbiJ	Defense
GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp	GCF_045930665.1	NZ_CP064504.1	GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp_42	AbiJ__AbiJ	42	defense-finder-models/DefenseFinder/AbiJ/AbiJ	GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp_AbiJ_2	1	1	1	1	1	AbiJ__AbiJ	mandatory	267	1.9e-11	39.6	0.613	0.693	77	261	NA		AbiJ	AbiJ	Defense
GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp	GCF_045930665.1	NZ_CP064504.1	GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp_44	SEFIR__bSEFIR	44	defense-finder-models/DefenseFinder/SEFIR/SEFIR	GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp_SEFIR_4	1	1	1	1	1	SEFIR__bSEFIR	mandatory	440	1.3e-66	221.7	0.845	0.991	1	436	NA		SEFIR	SEFIR	Defense
GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp	GCF_045930665.1	NZ_CP064504.1	GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp_47	Nhi__Nhi	47	defense-finder-models/DefenseFinder/Nhi/Nhi	GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp_Nhi_3	1	1	1	1	1	Nhi__Nhi	mandatory	607	2.6e-173	572.7	0.998	0.806	1	489	NA		Nhi	Nhi	Defense
GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp	GCF_045930665.1	NZ_CP064504.1	GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp_48	RM__Type_I_REases_FAM_0.einsi_trimmed	48	defense-finder-models/RM/RM/RM_Type_I	GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp_RM_Type_I_6	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	931	3.6e-192	637	0.93	0.973	1	906	NA	GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp_PrrC_5	RM	RM_Type_I	Defense
GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp	GCF_045930665.1	NZ_CP064504.1	GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp_50	RM__Type_I_MTases_FAM_0	50	defense-finder-models/RM/RM/RM_Type_I	GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp_RM_Type_I_6	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	519	3e-180	596.2	0.992	0.979	7	514	NA	GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp_PrrC_5	RM	RM_Type_I	Defense
GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp	GCF_045930665.1	NZ_CP064504.1	GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp_51	RM__Type_I_S_04	51	defense-finder-models/RM/RM/RM_Type_I	GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp_RM_Type_I_6	1	1	1	3	1	RM__Type_I_S_01	mandatory	382	4.7e-25	84.4	0.651	0.817	69	380	NA	GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp_PrrC_5	RM	RM_Type_I	Defense
GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp	GCF_045930665.1	NZ_CP064504.1	GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp_58	cas1_I_II_III_IV_V_VI_5	58	CasFinder/CAS_Class1-Subtype-III-A	GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_7	1	1	1	9	1	cas1_I_II_III_IV_V_VI_10	accessory	302	8.4e-97	319.4	0.996	0.917	3	279	NA	GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_8,GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_9	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp	GCF_045930665.1	NZ_CP064504.1	GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp_59	cas2_I_II_III_IV_V_VI_1	59	CasFinder/CAS_Class1-Subtype-III-A	GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_7	1	1	1	9	1	cas2_I_II_III_IV_V_VI_5	accessory	102	8.8e-28	92.4	0.989	0.931	1	95	NA	GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_8,GCF_045930665.1_NZ_CP064504.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_9	Cas	CAS_Class1-Subtype-III-A	Defense
